source_id,ra,dec,bp_rp,abs_g_mag,distance_pc,radius,effective_temperature
5978137354097288064,256.52634405260085,-34.471846432708546,1.1350498,24.088203745591315,1.4812445586319156,,
4145394651996744704,269.29339113005227,-15.491524358623273,0.7023449,24.76301917126988,1.4816197974582488,,
4044215564778436352,269.8972970515682,-30.44383788083162,,24.285906140009526,1.4830567726949462,,
4090109764196360576,277.6300762020955,-21.542352648074893,1.0786934,24.774350223802088,1.487177127842705,,
4050791675092127360,271.8350691777865,-28.603828584017812,,23.805807441026445,1.4978133536717748,,
4070678473193698048,268.37616533339235,-21.091010963326692,,24.90870404488987,1.5114650420375613,,
4043588155928790528,268.767763826673,-32.08690952230798,1.9071579,23.45880274268384,1.5243576112445203,,
4046472106243728128,275.389946519124,-30.3171410435606,0.8932476,24.355755951602788,1.5252914040099517,,
4147859001074741888,267.5278077668979,-16.37034481706595,2.0104465,23.820304789361234,1.5320919177524488,,
4065588176825852928,273.92000144431944,-23.706535865871963,,24.039667354471618,1.5362448853933974,,
4049336059085668608,274.5799769568739,-30.90778479360407,1.3074665,23.677427800089742,1.5369222260693376,,
4119879724447178624,266.15894817730094,-19.706950033866462,1.8198204,24.840512498666897,1.5409404902139952,,
4050799509116490496,271.5478640064508,-28.633076634163416,,23.491263700488872,1.5415347334832636,,
4062810608455987456,271.4759036619158,-28.540643581290333,,23.708693479605223,1.5426538085732397,,
4037180717588456320,270.61367221377634,-36.81405391471217,,24.014764191587695,1.5569729911597772,,
4050950657605998080,272.49516089457927,-27.74745166403894,2.0297108,23.316272489767922,1.5621247628165498,,
4052665277225603072,273.95419684353766,-26.24135298414321,,23.708148287711886,1.565790171541147,,
4063051466107114496,271.8348374246883,-27.065212977977616,1.8693829,23.125651929478686,1.5682344716798817,,
4062862594766847616,271.58757068521146,-28.11201859657994,,23.443362836635636,1.5694981117525513,,
4049284794374737536,272.6768844461368,-30.36562679428747,,23.767210563365687,1.5725954512647877,,
4038950244078680832,271.12760411149014,-35.44558481086073,1.3939228,24.09379087677623,1.5820302041960186,,
4048896666737862656,273.41191905620747,-31.807866631406316,1.0945778,23.74146145131323,1.5913848889225908,,
4048767474113708160,272.7603472684746,-32.28252793023428,1.5629349,23.945123023608144,1.5928388395755928,,
4043959756432656384,269.3009349928787,-31.746367197403266,,24.25167758796178,1.6016200685196207,,
4042050351497982464,270.304776458357,-34.67255751477743,,23.847001485961194,1.6036426823551624,,
4119741911789876480,265.46390372996666,-20.240042304610565,,24.568917212130046,1.611461370726988,,
4119057843839752448,266.51748343197534,-20.09782837680429,,24.03218037160829,1.6136407800243926,,
4065597801753028608,274.2436538220679,-23.68403350528609,,23.2623220944499,1.6141375821980937,,
4044200549564879104,270.1323324583107,-30.495701099806244,,23.83356794864715,1.615175257275462,,
4077266025248975360,276.04210696122834,-24.417232537921,,23.853011159324964,1.615731713820627,,
2031625535133232768,295.21256931524323,29.220011248762024,1.0619335,24.001851528808686,1.6162878260043791,,
4089963696749006080,276.99525639613626,-22.307666696543546,,24.260763324830208,1.6195502357896197,,
4089950541155819008,277.0980974652719,-22.375997138948357,1.2856846,24.10817238451733,1.6351300150275454,,
4043615300080432640,268.47429698251136,-32.00203515584656,,24.002191235903865,1.6384635463106736,,
4049013008899968640,273.60117104334574,-30.80832198152997,,23.72283533969884,1.6436050407772658,,
4090084814811134592,277.739566014044,-21.79800118939958,,24.392938032398675,1.6481925397702937,,
4042723042164592128,272.5180466577912,-32.97156915752516,1.0942173,23.52560561059582,1.6501104043538886,,
4040614458011815808,268.09369423274813,-35.841373893391804,,23.41445456530502,1.663101767441939,,
4064520555204908416,272.73503880476795,-26.88554020200417,,23.600185387535674,1.6644792394354586,,
4093149432821510400,276.8743716981898,-18.863336049574663,,24.240264207301852,1.6754958483469709,,
4064655829494402304,273.71926468624144,-26.17574422697751,,23.622762992572184,1.675734982525412,,
4052570238205489280,274.20707768975166,-26.697743107649,,23.535685063919527,1.675890884210546,,
4062958355329263744,272.0670847555127,-27.710993101983753,,23.04760895464277,1.704345112413134,,
4041895247395937664,267.4181588415452,-33.547639719237814,,23.499543085764167,1.70653722630196,,
4040851127924903296,268.5518760090663,-34.40971244750442,,23.218508136043233,1.7088820956459523,,
4077042377686892800,277.5487255032569,-25.064675156683286,,23.89673681034586,1.7105488124882968,,
4052451937584373504,273.76128482275834,-27.25912634824606,,23.25065020504954,1.7228447712803754,,
4062293391330218368,270.5726219878698,-29.356133201059176,,23.48079691202499,1.7361825767449985,,
4046182006946158848,276.3699659656386,-31.047955623374186,,23.391882500303904,1.7370211643591733,,
4118677756385143424,267.2802926479307,-20.872873118582852,1.691721,23.372242758022786,1.7392194402805938,,
4041307562607738368,265.83468210701704,-35.09615524583942,,23.676554067419875,1.739390902761631,,
4066358423206093568,273.5548531976341,-23.46254048914289,,24.086666513604268,1.746568050110689,,
4050271915347481216,270.4623216626812,-29.653338719271844,,23.216520674970273,1.7624954689375545,,
4041757675228548480,266.54589050448294,-34.226024047422825,,23.620176403262025,1.7726121486261568,,
4062543667670077952,269.37205184219863,-28.91170201850772,,22.87730447719749,1.7761326552884569,,
4064647445715098880,273.44098644393813,-26.357021008650513,,23.213322782449964,1.7764410111636888,,
4252274603843178752,281.8413543512459,-7.315747703204657,,24.207295718986092,1.782848350542923,,
4063124175447651968,270.618333684253,-27.381843426566732,,23.771292632380614,1.7941957783048512,,
4062827272933452288,271.5789765973565,-28.14857357227663,,23.204500149599177,1.7980728822608223,,
4049197761118591488,273.2676476935472,-30.80572294651201,,22.22021780962649,1.7985095030351228,,
5718699961933261440,117.34926818862584,-16.72701042194785,,24.349700614510972,1.8005417659172258,,
4066358045256789120,273.5546794035382,-23.49123188150125,,23.980468737201633,1.8072184563312077,,
5865181642710100992,201.1011853977551,-63.322747345937884,,23.092706464852732,1.8084810489554013,,
4053161947269858560,275.89668047633944,-25.202230378629803,,23.79409428590565,1.8170933908928317,,
4070240627016557568,268.5824754667317,-22.47119236702032,,24.15441036090126,1.8194804586484064,,
4472832130942575872,269.4486143580427,4.737980765585507,2.8405204,11.88683031102934,1.8266487681550245,,3699.35
4065090067825215104,274.22296822636156,-25.474048850288806,,23.13569470669502,1.8270080175478425,,
4145114345213075840,270.02071823973847,-16.083151126528417,,24.040913692146983,1.8281085052773491,,
4262513049985112192,286.0558301311537,-0.764055142016697,,24.427181496669323,1.8384036238097723,,
4050969967727277056,273.000907388614,-27.478803362003692,,22.485408866501846,1.8646390317277022,,
4089294957362735360,275.62350561914616,-24.258762083309723,,23.434118426079923,1.8733167034553346,,
4117407579926310144,265.77931659157724,-21.018962454136776,2.0360794,24.119516413854996,1.8774646521858438,,
4123066044653363072,264.3433804344039,-19.14623042644652,,24.14840474768606,1.8781758685129017,,
4050957078695477504,272.71947749932093,-27.856493584318994,,23.104205287387405,1.878390752175578,,
4048859627009429376,272.63560518788614,-31.85632905143797,,23.614816514871624,1.890758902047315,,
4042334197283322752,268.95745666136287,-34.487182848133536,,23.317961555290108,1.8978762361916426,,
4049806615777110400,273.9881425366502,-29.280194459431854,,23.721965575862782,1.903304401856135,,
5716489909203742208,113.23658888379569,-19.783620896421482,,23.76895165646869,1.9073239027252433,,
4052451765838271616,273.7497044990519,-27.252575533968646,,22.876688330203656,1.9113035297189347,,
4135193451742436864,260.0358259232225,-17.059776256136345,1.1254005,24.00685085812298,1.916401098009964,,
4077272484929328256,276.3537430948435,-24.48886669549558,1.5365906,23.6862708568025,1.9184495048756558,,
4252685340139640960,280.48880753038895,-7.478310647585041,,24.50950162218905,1.9346778656476205,,
4093760967484691584,278.1891155133346,-17.213873467625532,,24.046541623642657,1.9438887734983656,,
4091112828046971008,276.3622291631767,-21.045976564410317,,23.773363231670597,1.9499890489508986,,
4077431604833706496,276.92764975543474,-23.668173778674742,,23.250304009317354,1.9505846369390176,,
4064600849695430016,272.40609828071644,-26.423068484677326,,23.22944911963114,1.955564721189268,,
4065323233086351616,274.99970433972675,-24.237167118405797,,23.553974013617918,1.961338684019758,,
4063051882581295104,271.70949408144617,-27.153828280851492,,22.84530089243291,1.9637827778780634,,
4041927412348484864,266.9955598584147,-33.39394072084817,,23.472241903162963,1.975124592870231,,
4090618013460388864,274.8032575067461,-22.00165269163677,,23.27430432334044,1.97776736844898,,
4050948011905818368,272.5269564330329,-27.75789570551415,,22.91376137521955,1.9797580616176453,,
4052269934087538048,275.1014711936343,-27.597214999384022,,23.454175847459172,1.9802140279531226,,
4050402856244916992,271.66870721482604,-28.907428891179137,,22.960792650150402,1.9851161745831538,,
4042137006673795584,270.88355759397024,-34.54517782867218,,23.56599059631446,1.9904274433152596,,
4062988110877497216,272.5894727270232,-27.488236585285446,,23.2508854223725,1.9906562447578824,,
4065329864517592960,274.8412292730807,-24.22191620758854,,23.033364807451274,1.996863461224601,,
4065159577651683584,273.8212684051129,-25.216824850304175,,23.981306862500908,1.9970728197178074,,
4090344127699617920,276.55539796903156,-21.417679004195133,1.3762436,23.387230439000007,1.9991387815714148,,
4117646998561714944,263.2526772618373,-22.07066896040379,,24.357062203116328,2.004466202494989,,
4063127989382910720,271.0100795185916,-27.517881487147406,,22.939348467965157,2.009955152250942,,
4053184384186517760,275.3823337955969,-25.235974292454642,,23.239680128320387,2.013555912300693,,
4064649198063448448,273.7417706229158,-26.339851815169823,1.149044,23.016911078488043,2.015546862931216,,
4062437221196892672,271.1235790286433,-28.643783882341477,,22.71955902045264,2.01600742166194,,
4148058734300260224,267.3944513973773,-15.54714063978915,0.7049122,24.181190977092594,2.0236645018461767,,
4062254427366146816,270.03978290600566,-29.72580995327628,,23.053668916979596,2.0297104785231213,,
4307759121663604608,289.951145691596,7.893184072985599,2.3024158,24.340876578127816,2.034675427996989,,
4059524718027753600,260.975041740105,-29.343124367731534,,23.75850726696988,2.0372438851244805,,
4052244714083700352,274.00173649738156,-27.54854630957559,1.4006882,22.355580099242268,2.04941051443403,,
4039710659487929216,272.93368618823257,-33.03257680898514,,23.403746839448438,2.0574128507899614,,
4037442951111800064,270.03732874721885,-36.294613259717565,,22.99809214093036,2.062314085039204,,
4077265196393962496,276.0187585480905,-24.47198095001949,,23.259127049150198,2.0642886781214655,,
4147944694300162944,266.94334680567636,-15.979561763391791,1.6768837,22.35525353565635,2.069324699948407,,
4203341800945500416,281.47002231331595,-9.761578094821816,,23.952223339369407,2.0701262381422034,,
4062690173370400768,269.8835053048908,-28.29791396442975,,22.824321277704616,2.0785997036700445,,
4064599135959039872,272.5084151618384,-26.431231496844674,,23.072837171868063,2.0825582717813624,,
4053037560744822016,274.75465845664627,-26.076358942788293,1.0158176,22.23989299922304,2.083778069447656,,
4076998809642089728,277.21919300729195,-25.030229779774913,0.5462265,23.484422942304388,2.0872528719901684,,
4062390835526387712,270.83117347514803,-29.1204781222532,,22.935455433578408,2.0910295077832615,,
4052880781510619008,276.6761039085834,-25.824299352967262,,23.624321891594878,2.092774324217132,,
4037450407179014784,269.9829582181234,-36.11351507624329,,22.914553872368,2.0939379766329096,,
4103331597706782720,278.23954728548483,-14.729507548537834,,23.667707686980823,2.0942994063002844,,
4254938342552022912,283.2719369074182,-5.036154733221377,1.9987183,23.78156877057253,2.101076258239959,,
4089415663113566848,276.2391759758992,-23.74746472920288,,23.44097627533085,2.1034704388115912,,
4120443709459945600,267.56237403204653,-18.393409052061322,1.3595715,23.814781932142598,2.108089336894605,,
4052443004049865728,274.0690283668283,-27.258134455149,,22.374361777190433,2.1126085619170016,,
4040726058427727488,268.88113036914467,-35.294867666247676,1.2545757,23.20800455618518,2.1210054720012375,,
1981491550088296448,330.21528384239207,53.4963157360882,,23.750325703224835,2.13251564640738,,
4119460161944672128,267.60004288054154,-19.63023726746119,1.5199642,23.899401331994216,2.132656953940671,,
4145102388015921152,269.6396468960035,-16.171942135310903,,23.995177168896863,2.140275714866695,,
5979467630024804096,258.95106681441655,-32.76529553288128,,23.889789916595063,2.154621080578116,,
4065227296451783168,274.8045543873326,-24.87511059093049,,23.334605250789437,2.155095514972343,,
4050733916346497664,272.07980477334314,-28.908767610315564,,22.947317998802653,2.1552186723816744,,
4117275741528984960,265.7760069313648,-21.949860549447564,,23.58608537423642,2.1567619462466947,,
4047604156479655296,279.9926146385244,-28.826431301243563,1.0083961,22.908568904052526,2.1626896993065206,,
4065079519429078912,274.0323513089417,-25.73593275355363,,23.163759776138548,2.1692485911704193,,
4040773990279468672,268.81731656546134,-34.88410830117714,,23.31850017458798,2.1751298656580778,,
4050119701698782976,272.38253979494147,-29.67136544177202,,22.937283435757852,2.177284825734259,,
4068846686839518976,266.4386980640875,-23.02851394946366,,23.195049484925303,2.1816770959770513,,
5954621519070136448,268.0723419974996,-45.47868125814339,0.9914932,23.689573541314203,2.1838531401193277,,
4053036946548012672,274.58845783398044,-25.989768687057182,,23.219196006888115,2.1886891426576294,,
4042178582018431488,270.783484281626,-34.306988983722015,,23.355512143383514,2.1911514541054204,,
4053224997413103360,275.6186249268188,-24.948231418247452,,22.931685001935072,2.197738742738678,,
6029875530934979840,256.17514977067924,-28.922969272054694,,23.71059847201689,2.202200634117444,,
4052667338810201344,273.9971918162522,-26.167319234151503,,22.66512190022879,2.204245833341249,,
4051409325796737792,274.84791292619366,-28.04124069760282,,23.219042517177513,2.2063321690917763,,
4089392573362141952,275.4973406604494,-23.70880343351102,,23.319286751864585,2.213347407687633,,
4119865675554904576,266.57539138520735,-19.534549752127592,,23.418090327801345,2.2299215688754077,,
4048812618558000128,272.39539512586384,-32.238247473053676,,23.264811423747194,2.237536780230877,,
4063083184317895808,272.17752038272516,-26.86318349002689,,22.840511976111742,2.2405283310842936,,
4062656883054194560,269.0893802391961,-28.27606232898282,,22.5263677155332,2.2406229273890266,,
4041926381556476160,267.083216861532,-33.434265092981974,,23.463316442471253,2.2435534081050004,,
4044217179686347648,269.9061099535853,-30.39524039474241,,22.993883456890963,2.2514342604558615,,
4050908738708531840,273.177195409917,-27.93127787904237,,22.580101228383093,2.2570755670864338,,
4039656199256352640,273.08413384163265,-33.26533457781005,,22.856672986277513,2.261051571132791,,
4062415540192729088,270.66597377467315,-28.870402916083396,,22.345165016460363,2.2767827677087484,,
4062871322140316544,271.568324086735,-27.809479198210266,,22.42628070143791,2.278345225728025,,
4090405635854677376,274.4648919256626,-23.040441940211153,1.9020786,22.785978267060106,2.2791496242812004,,
4089387041442006784,275.85900549125523,-23.59168939672348,,22.737078491154413,2.287855713218541,,
4049543007853184768,274.49557888008854,-29.76350206936085,,22.65087705832779,2.2905428405664563,,
4063310233389502464,271.0331485534895,-26.696383653435568,,23.17132010316717,2.292974462471446,,
4510672308941932928,280.9244911447233,15.460209674241693,,23.56068985620174,2.2979407154699816,,
4035653186673106176,269.87841937132026,-40.027507072412206,,22.32839599653933,2.3015037568179846,,
4062961928745177728,272.3553748763515,-27.646071430133397,,22.42113807670234,2.3036727847175142,,
4062874070921146624,271.84192593566695,-27.80698658219694,,22.893704439155712,2.310242478233066,,
4089887731575634944,277.27190768805895,-22.666624529396746,,23.42903107967666,2.3130174368599445,,
4062629841930307456,268.82406907035903,-28.495932981669107,,23.119630672641215,2.3136410844654,,
6023686208112505472,247.72973876286088,-34.505827087321,0.9351845,22.91866579013562,2.31609014644495,,
4052583535429819264,274.7691206751459,-26.61677797747338,,22.922468443996017,2.3192054742724464,,
4062467457727569664,270.5916159150678,-28.729419432311783,,22.46759677821684,2.3236766690171686,,
4089492384167223424,276.27131948647616,-23.27474231368564,,23.80904330806749,2.323867885076192,,
4051478766760996096,275.97578887591527,-27.712113634075717,0.15708351,23.11225133654163,2.3280309155265004,,
4090229095552288128,276.51210229194544,-21.73637873461913,,22.88121200834147,2.3332699107743817,,
4043957312643884032,269.17708443579613,-31.880512287861855,,22.94451282857869,2.3334218622386587,,
4042094641217394560,270.0359034625202,-34.63559638186456,,23.00593455415639,2.3417669909702163,,
4048947141232023808,273.8668990507499,-31.043977297968958,,23.568206438077237,2.3570204526400325,,
4068458215637522432,266.98015888929314,-24.379807318732233,,23.38255569940215,2.3573423163455467,,
217430284114931200,54.68509138230438,32.572691507511216,,22.75551674221221,2.3578848803637515,,
4062454401075011584,270.9824285761706,-28.472805377792838,1.5119305,22.352654322540815,2.3609830489941546,,
4042056295736284928,269.589210665179,-35.142343972679214,,22.87017652822723,2.36909583671978,,
4042379135722741888,269.57302366297944,-33.896762294748086,1.6324177,22.608522062351934,2.370459858509352,,
4063023020387890688,271.76964607919297,-27.464384108314448,,21.922602649374475,2.3729999985248837,,
4103926536512738432,276.8905754426779,-15.382377680046888,,23.63088464828068,2.3749627116001792,,
5952801827333403904,260.45236030747986,-45.23321608752367,,21.899932514734132,2.3805901900990087,,
4076736404273471104,279.26385394454866,-24.16852543793828,0.63425446,22.892469036296383,2.381742652350933,,
4117158609289759744,264.8020026557373,-22.281710503538356,,23.637369220162245,2.3833787154721175,,
4039485225175022976,272.5564103503585,-34.43401983339742,0.94769096,22.922515367543653,2.3835468209002344,,
4265406483611294208,283.6707049706593,-0.7548883049438236,,22.95081238321825,2.383840395406413,,
4064509903681278208,273.09665961367625,-26.969724447389975,,22.86389894629533,2.384564302945001,,
4117982383906448768,264.44942892264413,-21.86984683377237,,23.440664547673382,2.3912672025005848,,
4068738900305758720,266.3084018202873,-23.739799846272685,,23.312082150243526,2.3914860919068395,,
4043611069653290752,268.5227462881795,-32.0842073368688,,23.303495160530066,2.392875109506865,,
4068640700136895744,268.0565509245079,-23.243453646432172,,23.716055819076423,2.3941836354074373,,
4065669476171937408,271.95333324985455,-25.358203654733973,,22.92539821728758,2.394958269514601,,
4053173938772339968,275.2041170245752,-25.48321984125913,,22.383318316548728,2.3949813824380537,,
4045766013650695040,273.4532304437481,-32.45437615613942,,23.008643941913206,2.3960845461885834,,
4068841395437497728,266.5841755993892,-22.959352907908208,,22.980652167482667,2.416696627846735,,
4052508940466759296,273.48846882016335,-27.006535073889168,,22.751263910372685,2.420304824135058,,
4042213354037328768,270.2829300114111,-34.20001664103045,,23.206525817432958,2.421326850704201,,
4056457905208351104,268.1083741488072,-29.530233873933888,,22.90217027769903,2.4230351924401163,,
4064701734124177152,273.9213366238353,-25.864949220432877,1.4346676,22.831543743161742,2.4246844394775713,,
4092724231084603904,276.63153651389786,-20.218059778945378,,22.93361868935836,2.4252112519318105,,
4062262501867769344,270.2042311554489,-29.60140087179577,,22.201770088786546,2.4344194119515894,,
4065315875900489728,274.8594636740974,-24.388830071966126,,23.172738192351684,2.438483616309489,,
4070628857699134592,268.20431032862314,-21.452782748193794,,23.515459169460648,2.4416095629173395,,
4052971693091792384,274.9942149387128,-26.318653398816448,,22.89634593279534,2.4474642010124423,,
4089441432924785920,276.16416504689374,-23.485602882247516,,23.365432804385797,2.4485057333121074,,
4657268751233994624,83.90025296129598,-69.89935690878336,,23.314867134192525,2.4503215290545337,,
4052743720547695104,275.9197760880264,-26.420131329316337,,23.177711799639923,2.4539354942416503,,
4065211357741117568,275.104873856708,-25.075688538098532,,23.033280049827237,2.4556644182885785,,
4106602060606949120,279.5886289658637,-11.71486978565516,,23.853479868209867,2.461452084027606,,
4063350400006119552,271.69614436427594,-26.237099615938284,,22.99709045808119,2.4834180561212174,,
6025989891119541120,253.74502445619223,-34.351084492781496,1.2234097,22.82888093554823,2.4856379927094694,,
4062953544967410048,272.26335302562353,-27.782693231369564,,22.920201066516192,2.4865179121864074,,
4123428814809505152,263.3042064251778,-18.048179820818618,1.3679981,22.73634871884445,2.4917686762027054,,
4050730446010273280,271.84278313237655,-28.91300290288476,,22.58628367943052,2.4944869725987853,,
4052635418657112832,273.9422488054019,-26.47242669994796,,22.620720879065846,2.497644092026173,,
4064554189286467712,273.12526809743304,-26.638706859493936,,22.38413745938931,2.4981308398577586,,
4050190482729061376,271.35177923755015,-29.999195774541587,,23.02133090803577,2.500464709068459,,
4050785524694440832,271.75322698045045,-28.6451135325282,,22.517296148919698,2.5015243872826605,,
4045766460291839104,273.41292827809167,-32.44909414238743,,22.773480627752377,2.513295339666725,,
4049009504201603712,273.56270869392574,-30.955051201176854,,22.233153553098788,2.519048285143665,,
4049407218167451264,274.32006347562583,-30.54096019444056,,22.757903608471622,2.523237746940209,,
4269713579798319360,274.74765269786155,-3.9178361724545105,1.8801498,23.84361679322658,2.5309103592629434,,
4052639266947779968,273.7663112330614,-26.38332044012796,,22.60814884445776,2.5451892755861336,,
4090639488261298432,274.60002613362207,-21.760842580643175,,22.61944196767706,2.5490758304509877,,
4050412962074665472,271.11977216368206,-28.982901516696618,,22.50620392965677,2.5494460673958144,,
4090510261337132160,274.3522148063963,-22.40718154606241,,22.850004770157565,2.5535100134418647,,
4052534194883893120,273.50966412649666,-26.728534211476962,,22.667996307120507,2.5537586598534823,,
4056449658868981248,267.8523400945853,-29.712285300044858,,22.683079879929238,2.5575093863336016,,
